Flat profile:

Each sample counts as 0.001 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00     150/25783       lv_event_get_draw_ctx [139]
                0.00    0.00     150/1976        lv_bar_get_mode [324]
                0.00    0.00     150/10859       lv_obj_draw_dsc_init [238]
                0.00    0.00     150/84843       lv_event_get_target [136]
                0.00    0.00     150/20414       lv_obj_get_height [236]
                0.00    0.00     150/24918       lv_obj_get_width [223]
                                 300             lv_event_send <cycle 1> [108]
-----------------------------------------------
                0.05    0.07   49520/49520       spectrum_draw_event_cb [31]
[126]    0.2    0.05    0.07   49520         get_sin [126]
                0.07    0.00   49520/121054      lv_trigo_sin [107]
-----------------------------------------------
                0.00    0.00       1/187         auto_step_cb [130]
                0.00    0.02      33/187         timer_cb [194]
                0.00    0.09     153/187         _lv_disp_refr_timer [4]
[127]    0.2    0.00    0.11     187         lv_label_set_text_fmt [127]
                0.00    0.08     187/882         lv_label_refr_text [75]
                0.01    0.02     187/187         _lv_txt_set_text_vfmt [201]
                0.00    0.01     187/5718        lv_obj_invalidate [101]
                0.00    0.00     187/1991        lv_mem_free [280]
-----------------------------------------------
                0.00    0.00       1/196         _lv_demo_music_list_create [62]
                0.00    0.05      97/196         theme_apply [146]
                0.00    0.06      98/196         add_list_btn [64]
[128]    0.2    0.00    0.11     196         lv_obj_add_style [128]
                0.00    0.11     196/1131        lv_obj_refresh_style [61]
                0.00    0.00     196/2933        lv_mem_realloc [239]
                0.00    0.00     196/196         trans_del [401]
-----------------------------------------------
                0.00    0.00     140/23550       draw_img <cycle 1> [20]
                0.00    0.00     248/23550       lv_obj_move_to [111]
                0.00    0.00     488/23550       lv_obj_refr_size [45]
                0.00    0.00    1076/23550       lv_draw_mask_is_any [122]
                0.01    0.01    2627/23550       lv_obj_draw <cycle 1> [21]
                0.01    0.01    4405/23550       _lv_inv_area [166]
                0.03    0.04   14566/23550       lv_refr_get_top_obj [46]
[129]    0.2    0.05    0.06   23550         _lv_area_is_in [129]
                0.05    0.01    5885/5885        _lv_area_is_point_on [149]
-----------------------------------------------
                0.00    0.10      54/54          lv_timer_exec [3]
[130]    0.2    0.00    0.10      54         auto_step_cb [130]
                0.00    0.04       3/3           _lv_demo_music_play [173]
                0.00    0.03       3/3           _lv_demo_music_album_next [183]
                0.00    0.01       3/52          lv_label_create [121]
                0.00    0.01       3/28          lv_obj_align [161]
                0.00    0.00       1/1           lv_disp_load_scr [339]
                0.00    0.00       1/29          lv_obj_create [138]
                0.00    0.00       1/1           _lv_demo_music_pause [346]
                0.00    0.00       4/10          lv_obj_scroll_by [313]
                0.00    0.00       3/9           lv_obj_set_style_text_font [302]
                0.00    0.00       1/12          lv_obj_fade_in [237]
                0.00    0.00       2/124         lv_label_set_text [154]
                0.00    0.00       1/187         lv_label_set_text_fmt [127]
                0.00    0.00       1/6           lv_obj_set_style_bg_color [327]
                0.00    0.00       1/3           lv_obj_set_style_bg_opa [369]
                0.00    0.00       1/3           lv_obj_set_style_text_align [376]
                0.00    0.00       1/7           lv_obj_set_style_text_color [316]
                0.00    0.00       1/1392        lv_disp_get_layer_top [296]
                0.00    0.00       3/19605       lv_disp_get_default [211]
                0.00    0.00       2/2932        lv_disp_get_ver_res [332]
                0.00    0.00       1/1           lv_refr_get_fps_avg [555]
-----------------------------------------------
                0.04    0.06    4512/4512        _lv_img_cache_open [118]
[131]    0.2    0.04    0.06    4512         lv_img_decoder_open [131]
                0.03    0.01    4512/5603        lv_img_decoder_built_in_info [168]
                0.01    0.00    4512/4512        lv_img_decoder_built_in_open [272]
                0.01    0.00    4512/11552       lv_img_src_get_type [216]
                0.00    0.00    4512/33936       _lv_ll_get_head [203]
-----------------------------------------------
                0.01    0.08    2731/2731        draw_img <cycle 1> [20]
[132]    0.1    0.01    0.08    2731         lv_img_get_transformed_size [132]
                0.01    0.06    5462/406245      lv_obj_get_style_prop <cycle 2> [29]
                0.01    0.00    2731/9267        _lv_img_buf_get_transformed_area [193]
-----------------------------------------------
                0.00    0.08     130/130         lv_obj_class_init_obj [79]
[133]    0.1    0.00    0.08     130         lv_theme_apply [133]
                0.00    0.06     130/130         apply_theme [145]
                0.00    0.01     130/161         lv_obj_remove_style [235]
                0.00    0.00     130/130         lv_theme_get_from_obj [310]
-----------------------------------------------
                0.08    0.00  107116/107116      lv_obj_event <cycle 1> [65]
[134]    0.1    0.08    0.00  107116         lv_event_get_current_target [134]
-----------------------------------------------
                0.08    0.00  107116/107116      event_send_core <cycle 1> [27]
[135]    0.1    0.08    0.00  107116         lv_indev_get_act [135]
-----------------------------------------------
                0.00    0.00     150/84843       draw_indic <cycle 1> [86]
                0.00    0.00     150/84843       draw_knob <cycle 1> [125]
                0.00    0.00     295/84843       draw_main [49]
                0.00    0.00     635/84843       spectrum_draw_event_cb [31]
                0.00    0.00    1642/84843       draw_main [36]
                0.00    0.00    1823/84843       lv_slider_event <cycle 1> [213]
                0.00    0.00    1825/84843       lv_bar_event <cycle 1> [259]
                0.00    0.00    2963/84843       lv_imgbtn_event <cycle 1> [48]
                0.01    0.00    5602/84843       draw_img <cycle 1> [20]
                0.02    0.00   18167/84843       lv_label_event <cycle 1> [30]
                0.02    0.00   22807/84843       lv_obj_draw <cycle 1> [21]
                0.03    0.00   28784/84843       lv_img_event <cycle 1> [113]
[136]    0.1    0.08    0.00   84843         lv_event_get_target [136]
-----------------------------------------------
                0.00    0.01      12/80          lv_anim_start [181]
                0.00    0.07      68/80          anim_timer [68]
[137]    0.1    0.00    0.08      80         _img_set_zoom_anim_cb [137]
                0.00    0.08      80/342         lv_img_set_zoom [78]
-----------------------------------------------
                0.00    0.00       1/29          auto_step_cb [130]
                0.00    0.00       1/29          _lv_demo_music_list_create [62]
                0.00    0.00       1/29          create_icon_box [234]
                0.00    0.00       1/29          create_title_box [226]
                0.00    0.00       1/29          create_ctrl_box [147]
                0.00    0.00       1/29          create_spectrum_obj [277]
                0.00    0.01       2/29          create_handle [243]
                0.00    0.01       3/29          lv_disp_drv_register [222]
                0.00    0.01       4/29          create_cont [214]
                0.00    0.04      14/29          add_list_btn [64]
